year,student_id,gender,race,class,region,discrimination_complaint
2001,S300754,M,white,12A,california,0
2001,S300759,F,white,12B,illinois,0
2001,S300764,F,white,12B,california,0
2001,S300766,F,white,12A,california,0
2001,S300767,M,white,12A,michigan,0
2001,S300768,F,white,12B,georgia,0
2001,S300769,M,white,12B,michigan,0
2001,S300770,M,white,12A,texas,0
2001,S300774,F,white,12A,texas,0
2001,S300777,M,white,12A,north_carolina,0
2001,S300779,F,white,12B,california,0
2001,S300780,F,white,12B,texas,0
2001,S300784,M,white,12B,ohio,0
2001,S300791,F,white,12A,michigan,0
2001,S300793,F,white,12B,illinois,0
2001,S300801,F,black,12B,california,0
2001,S300803,F,black,12B,north_carolina,0
2001,S300809,M,black,12A,georgia,0
2001,S300810,M,black,12A,georgia,0
2001,S300813,F,black,12A,florida,0
2001,S300819,F,black,12B,georgia,1
2001,S300820,F,black,12B,georgia,0
2001,S300821,M,black,12A,texas,0
2001,S300823,F,black,12B,georgia,0
2001,S300825,M,black,12B,new_york,1
2001,S300827,M,black,12B,georgia,1
2001,S300830,F,black,12B,michigan,0
2001,S300836,F,black,12B,illinois,1
2001,S300840,M,black,12A,north_carolina,0
2001,S300842,F,black,12B,california,0
2001,S300848,M,black,12A,california,0
2001,S300850,M,black,12B,illinois,1
2001,S300852,F,black,12B,north_carolina,0
2001,S300853,M,black,12A,north_carolina,0
2001,S300854,M,black,12A,georgia,0
2001,S300855,M,black,12B,texas,0
2001,S300858,M,black,12A,georgia,0
2001,S300859,M,black,12A,ohio,0
2001,S300863,F,black,12B,new_york,0
2001,S300867,M,black,12B,california,1
2001,S300869,F,black,12A,illinois,0
2001,S300874,F,black,12A,texas,1
2001,S300876,M,black,12A,illinois,1
2001,S300879,M,black,12A,texas,0
2001,S300881,F,black,12B,illinois,0
2001,S300883,F,black,12A,georgia,1
2001,S300884,M,black,12B,north_carolina,0
2001,S300885,M,black,12A,ohio,0
2001,S300888,M,black,12A,georgia,0
2001,S300891,F,black,12B,illinois,0
2001,S300893,M,black,12A,florida,0
2001,S300897,M,black,12A,georgia,0
2001,S300899,F,black,12B,illinois,1
2001,S300901,F,black,12B,new_york,1
2001,S300902,M,black,12B,ohio,0
2001,S300907,F,black,12B,pennsylvania,0
2001,S300908,F,black,12B,north_carolina,0
2001,S300910,F,black,12A,florida,0
2001,S300912,F,black,12B,michigan,0
2001,S300913,M,black,12A,california,0
2001,S300914,M,black,12B,illinois,0
2001,S300915,F,black,12B,california,0
2001,S300916,F,black,12B,michigan,0
2001,S300920,M,black,12A,texas,1
2001,S300924,M,hispanic,12A,texas,0
2001,S300925,F,hispanic,12B,illinois,1
2001,S300926,M,hispanic,12B,illinois,0
2001,S300928,M,hispanic,12B,florida,0
2001,S300929,M,hispanic,12B,ohio,0
2001,S300936,M,hispanic,12A,california,0
2001,S300937,F,hispanic,12A,new_york,0
2001,S300944,M,hispanic,12B,new_york,1
2001,S300945,F,hispanic,12B,new_york,0
2001,S300947,M,hispanic,12B,north_carolina,0
2001,S300949,F,hispanic,12B,pennsylvania,0
2001,S300950,F,hispanic,12A,california,1
2001,S300951,M,hispanic,12B,michigan,0
2001,S300953,F,hispanic,12A,pennsylvania,0
2001,S300956,F,hispanic,12B,pennsylvania,0
2001,S300961,F,hispanic,12A,ohio,0
2001,S300962,F,hispanic,12A,california,0
2001,S300963,F,hispanic,12A,texas,0
2001,S300964,M,hispanic,12B,pennsylvania,0
2001,S300971,F,asian,12B,new_york,0
2001,S300974,F,asian,12B,north_carolina,0
2001,S300975,F,asian,12B,new_york,0
2001,S300976,M,asian,12A,michigan,0
2001,S300978,F,asian,12A,michigan,0
2001,S300979,M,asian,12B,pennsylvania,0
2001,S300983,F,asian,12B,illinois,0
2001,S300984,F,asian,12B,pennsylvania,0
2001,S300986,F,asian,12A,ohio,0
2001,S300988,M,asian,12B,texas,0
2001,S300993,F,asian,12A,texas,0
2001,S300994,M,asian,12B,florida,0
2001,S300997,F,asian,12B,north_carolina,0
2001,S301003,F,other,12B,illinois,0
2001,S301005,M,other,12A,ohio,0
2001,S301006,M,other,12B,florida,0
2001,S301007,F,other,12A,california,0
2001,S301012,M,other,12B,michigan,0
2001,S301015,F,other,12A,new_york,0
2001,S301016,F,other,12A,new_york,0
2001,S301017,M,other,12A,new_york,0
2001,S301019,M,other,12B,ohio,0
2001,S301022,M,white,11B,pennsylvania,0
2001,S301025,F,white,11A,california,0
2001,S301026,M,white,11B,georgia,0
2001,S301027,F,white,12A,new_york,1
2001,S301028,M,white,11B,michigan,0
2001,S301030,M,white,12B,new_york,0
2001,S301031,M,white,12B,new_york,0
2001,S301032,F,white,11B,north_carolina,0
2001,S301033,M,white,11A,florida,0
2001,S301034,M,white,11A,florida,0
2001,S301036,F,white,12B,new_york,0
2001,S301039,F,white,11B,illinois,0
2001,S301040,M,white,12A,pennsylvania,0
2001,S301041,F,white,11B,pennsylvania,0
2001,S301042,M,white,12A,new_york,0
2001,S301043,F,white,12B,illinois,0
2001,S301044,F,white,12B,new_york,0
2001,S301046,F,white,11A,california,0
2001,S301047,F,white,11B,georgia,0
2001,S301048,F,white,12A,california,0
2001,S301049,F,white,12B,texas,0
2001,S301050,F,white,11A,california,0
2001,S301051,M,white,12B,ohio,0
2001,S301052,M,white,11A,illinois,0
2001,S301053,M,white,12A,ohio,0
2001,S301056,F,white,12A,pennsylvania,0
2001,S301057,F,white,11B,california,0
2001,S301058,F,white,11B,michigan,0
2001,S301059,M,white,12B,new_york,0
2001,S301061,M,white,12B,pennsylvania,0
2001,S301062,M,white,11A,illinois,0
2001,S301063,M,white,12B,ohio,0
2001,S301065,M,white,12A,michigan,0
2001,S301066,M,white,12B,texas,0
2001,S301070,M,white,11A,new_york,0
2001,S301072,M,white,11A,illinois,0
2001,S301073,M,white,12B,california,0
2001,S301076,M,white,12A,pennsylvania,0
2001,S301077,F,white,11A,new_york,0
2001,S301079,F,white,11B,illinois,0
2001,S301080,F,white,11B,illinois,0
2001,S301081,M,white,11B,new_york,0
2001,S301082,M,white,11A,texas,0
2001,S301085,F,black,11A,georgia,0
2001,S301086,F,black,11A,ohio,0
2001,S301088,F,black,11B,florida,0
2001,S301092,M,black,11B,michigan,0
2001,S301095,M,black,11B,california,1
2001,S301096,M,hispanic,11A,texas,0
2001,S301097,M,hispanic,11A,california,0
2001,S301099,F,hispanic,12A,california,0
2001,S301100,F,asian,11B,florida,1
2001,S301101,F,other,11B,florida,0
2001,S301102,M,white,11B,new_york,0
2001,S301103,M,white,10B,new_york,0
2001,S301105,M,white,11A,california,0
2001,S301106,F,white,12A,florida,0
2001,S301107,M,white,10A,michigan,0
2001,S301108,F,white,11A,california,0
2001,S301109,F,white,11A,texas,0
2001,S301110,M,white,11B,georgia,0
2001,S301111,F,white,11A,michigan,0
2001,S301112,F,white,10B,north_carolina,0
2001,S301113,M,white,12A,georgia,0
2001,S301114,F,white,12A,michigan,0
2001,S301115,M,white,10B,california,0
2001,S301116,F,white,11B,texas,0
2001,S301117,F,white,10A,texas,0
2001,S301118,M,white,10A,pennsylvania,0
2001,S301119,F,white,10B,texas,0
2001,S301120,M,white,11B,ohio,0
2001,S301122,M,white,10A,texas,0
2001,S301123,M,white,10A,michigan,1
2001,S301124,M,white,12B,california,0
2001,S301125,M,white,10B,ohio,0
2001,S301126,M,white,11A,florida,1
2001,S301127,F,white,10A,florida,0
2001,S301128,F,white,10B,pennsylvania,0
2001,S301129,M,white,10B,texas,0
2001,S301131,M,white,10B,michigan,0
2001,S301133,M,white,12B,california,0
2001,S301135,F,white,10B,north_carolina,0
2001,S301136,F,white,10A,florida,0
2001,S301137,F,white,12B,illinois,0
2001,S301138,M,white,11A,north_carolina,0
2001,S301139,M,white,11B,michigan,0
2001,S301140,F,white,10A,michigan,0
2001,S301141,M,white,10B,north_carolina,0
2001,S301142,M,white,12B,georgia,0
2001,S301143,M,white,11A,illinois,0
2001,S301144,M,white,10A,ohio,0
2001,S301145,M,white,12B,texas,0
2001,S301146,M,white,11B,ohio,0
2001,S301147,M,white,10A,illinois,0
2001,S301148,M,white,10B,new_york,0
2001,S301149,M,white,10A,ohio,0
2001,S301150,M,white,10A,pennsylvania,0
2001,S301151,M,white,10B,pennsylvania,0
2001,S301152,F,white,10A,pennsylvania,0
2001,S301153,M,white,12A,illinois,0
2001,S301154,M,white,12B,california,0
2001,S301155,F,white,12B,illinois,0
2001,S301156,M,white,10B,new_york,0
2001,S301157,F,white,10A,pennsylvania,0
2001,S301158,M,white,11A,new_york,0
2001,S301159,F,white,10B,pennsylvania,0
2001,S301160,F,white,12A,illinois,0
2001,S301161,M,white,12A,new_york,1
2001,S301162,F,white,11A,pennsylvania,0
2001,S301163,F,white,12B,new_york,0
2001,S301164,F,white,11A,michigan,0
2001,S301167,M,white,11B,ohio,0
2001,S301168,F,white,12A,pennsylvania,0
2001,S301169,F,white,11A,north_carolina,0
2001,S301170,M,white,11B,north_carolina,1
2001,S301171,F,white,10B,new_york,0
2001,S301172,M,white,11B,michigan,0
2001,S301173,F,white,12B,california,0
2001,S301174,F,white,11B,michigan,0
2001,S301175,M,white,11B,ohio,0
2001,S301176,M,white,10A,texas,0
2001,S301177,F,white,11B,new_york,0
2001,S301178,F,white,11B,michigan,0
2001,S301179,M,white,12B,north_carolina,0
2001,S301180,M,white,11B,north_carolina,0
2001,S301181,F,white,12B,illinois,0
2001,S301182,F,white,11B,georgia,0
2001,S301183,M,white,11B,illinois,0
2001,S301184,M,white,11B,georgia,0
2001,S301185,F,white,10A,ohio,0
2001,S301186,F,white,11B,georgia,0
2001,S301187,F,white,12B,florida,0
2001,S301188,F,white,10A,new_york,0
2001,S301189,F,white,12A,north_carolina,0
2001,S301190,M,white,11B,illinois,0
2001,S301191,F,white,11B,texas,1
2001,S301192,M,white,12A,north_carolina,0
2001,S301193,M,white,11B,georgia,0
2001,S301194,M,white,11B,georgia,0
2001,S301196,M,white,12B,ohio,0
2001,S301197,F,white,10B,north_carolina,0
2001,S301198,M,white,12A,georgia,0
2001,S301199,F,white,10A,michigan,0
2001,S301200,M,white,10B,illinois,0
2001,S301202,M,white,12A,florida,0
2001,S301203,F,white,10B,new_york,0
2001,S301204,M,white,10B,pennsylvania,0
2001,S301205,F,white,10B,texas,0
2001,S301206,M,white,11B,georgia,0
2001,S301207,M,white,11B,florida,0
2001,S301208,M,white,10B,north_carolina,0
2001,S301209,F,white,10A,georgia,0
2001,S301210,F,white,11A,georgia,0
2001,S301211,F,white,12B,georgia,0
2001,S301212,F,white,12A,georgia,0
2001,S301213,M,white,11A,ohio,0
2001,S301214,M,white,10A,new_york,0
2001,S301215,M,white,10B,florida,0
2001,S301216,F,white,11A,pennsylvania,0
2001,S301217,M,white,11B,north_carolina,0
2001,S301218,F,white,12A,ohio,0
2001,S301219,M,white,12A,florida,0
2001,S301221,M,white,10B,texas,0
2001,S301222,F,white,11A,michigan,0
2001,S301223,M,white,10B,illinois,0
2001,S301224,M,white,11A,california,0
2001,S301225,M,white,11A,north_carolina,0
2001,S301226,F,white,11A,new_york,0
2001,S301227,M,white,11B,michigan,0
2001,S301228,F,white,11A,illinois,0
2001,S301229,M,white,11B,north_carolina,0
2001,S301231,F,white,10B,illinois,0
2001,S301232,M,white,12A,pennsylvania,0
2001,S301233,M,white,11B,texas,0
2001,S301234,F,white,11B,michigan,0
2001,S301235,F,white,12A,florida,0
2001,S301236,F,white,10B,ohio,0
2001,S301238,M,white,10B,california,0
2001,S301239,F,white,11A,california,0
2001,S301240,M,white,10B,new_york,0
2001,S301241,M,white,12A,ohio,0
2001,S301242,F,white,12A,new_york,0
2001,S301243,F,white,10A,illinois,0
2001,S301244,F,white,11B,michigan,0
2001,S301245,M,white,11A,north_carolina,0
2001,S301246,M,white,12A,michigan,0
2001,S301247,M,white,10B,california,0
2001,S301248,F,white,10A,michigan,0
2001,S301250,F,white,12A,north_carolina,0
2001,S301251,M,white,10A,michigan,0
2001,S301252,F,white,12A,new_york,0
2001,S301253,M,white,12A,michigan,0
2001,S301254,F,white,11B,north_carolina,0
2001,S301255,F,white,12B,texas,0
2001,S301256,F,white,10B,michigan,1
2001,S301257,M,white,11A,florida,0
2001,S301258,F,white,11B,california,0
2001,S301259,F,white,11B,new_york,0
2001,S301260,M,white,10A,ohio,0
2001,S301261,M,white,11A,florida,0
2001,S301262,M,black,11A,ohio,0
2001,S301266,F,black,10B,michigan,0
2001,S301267,M,black,10B,georgia,0
2001,S301268,F,black,11A,ohio,0
2001,S301269,F,black,11B,ohio,0
2001,S301270,F,black,12A,florida,0
2001,S301271,F,black,10A,georgia,0
2001,S301272,F,black,10B,georgia,0
2001,S301273,M,black,11B,texas,0
2001,S301274,F,black,10A,north_carolina,1
2001,S301275,M,black,10B,texas,0
2001,S301276,M,black,12B,florida,0
2001,S301277,F,black,10A,florida,0
2001,S301278,M,black,10A,florida,0
2001,S301279,F,black,10A,ohio,1
2001,S301280,M,black,10B,florida,0
2001,S301281,M,black,12A,ohio,0
2001,S301282,F,black,10B,illinois,0
2001,S301283,M,black,11A,north_carolina,0
2001,S301284,F,black,11B,illinois,0
2001,S301285,M,black,11B,texas,0
2001,S301286,M,black,10B,florida,0
2001,S301287,F,black,10A,ohio,0
2001,S301288,F,black,11B,michigan,0
2001,S301289,F,hispanic,12A,texas,0
2001,S301290,F,hispanic,12B,georgia,0
2001,S301291,M,hispanic,10A,texas,0
2001,S301292,F,hispanic,12B,new_york,0
2001,S301294,M,hispanic,10B,california,0
2001,S301295,M,hispanic,11A,north_carolina,0
2001,S301296,F,hispanic,12B,florida,0
2001,S301297,M,hispanic,10B,michigan,0
2001,S301298,M,asian,10A,michigan,0
2001,S301299,M,asian,10B,north_carolina,0
2001,S301300,M,asian,12A,new_york,0
2001,S301301,M,asian,10B,illinois,0
2001,S301302,M,asian,10A,texas,0
2001,S301303,F,asian,10A,georgia,0
2001,S301304,M,other,10B,pennsylvania,0
2001,S301305,M,other,12A,georgia,0
2001,S301306,M,white,9B,michigan,1
2001,S301307,M,white,10B,michigan,0
2001,S301308,F,white,9B,texas,0
2001,S301309,M,white,11A,illinois,0
2001,S301310,F,white,11B,texas,0
2001,S301311,M,white,10A,north_carolina,0
2001,S301312,F,white,9A,georgia,0
2001,S301313,F,white,12B,california,0
2001,S301314,F,white,11A,pennsylvania,0
2001,S301315,F,white,10B,texas,0
2001,S301316,M,white,10A,california,0
2001,S301317,M,white,10A,georgia,0
2001,S301318,F,white,11B,michigan,0
2001,S301319,F,white,9A,georgia,0
2001,S301320,M,white,10B,pennsylvania,0
2001,S301321,F,white,9A,illinois,0
2001,S301322,M,white,10A,new_york,0
2001,S301323,M,white,11B,michigan,0
2001,S301324,F,white,11A,pennsylvania,1
2001,S301325,F,white,12B,illinois,0
2001,S301326,M,white,10B,ohio,0
2001,S301327,F,white,11A,california,0
2001,S301328,M,white,10A,georgia,0
2001,S301329,F,white,9B,new_york,0
2001,S301330,F,white,9B,pennsylvania,0
2001,S301331,F,white,12A,florida,0
2001,S301332,F,white,10B,florida,0
2001,S301333,M,white,9B,pennsylvania,0
2001,S301334,F,white,11B,illinois,0
2001,S301335,F,white,9A,ohio,0
2001,S301336,F,white,10A,north_carolina,0
2001,S301337,M,white,9B,georgia,0
2001,S301338,M,white,11B,michigan,0
2001,S301339,M,white,9B,ohio,0
2001,S301340,M,white,11A,pennsylvania,0
2001,S301341,F,white,11B,michigan,0
2001,S301342,M,white,9A,pennsylvania,0
2001,S301343,M,white,12A,illinois,0
2001,S301344,F,white,10A,georgia,0
2001,S301345,M,white,10B,california,0
2001,S301346,M,white,10B,new_york,0
2001,S301347,M,white,11A,florida,0
2001,S301348,F,white,9A,illinois,0
2001,S301349,F,white,10B,michigan,0
2001,S301350,M,white,10A,florida,0
2001,S301351,M,white,10B,california,0
2001,S301352,F,white,9A,florida,0
2001,S301353,M,white,10A,north_carolina,0
2001,S301354,F,white,9A,georgia,0
2001,S301355,M,white,11A,north_carolina,0
2001,S301356,F,white,11B,pennsylvania,0
2001,S301357,F,white,9A,pennsylvania,0
2001,S301358,F,white,10A,new_york,0
2001,S301359,M,white,10B,illinois,0
2001,S301360,M,white,10A,pennsylvania,1
2001,S301361,F,white,10B,ohio,0
2001,S301362,M,white,11A,texas,0
2001,S301363,F,white,11B,illinois,0
2001,S301364,M,white,10A,florida,0
2001,S301365,F,white,9B,ohio,1
2001,S301366,F,white,9A,california,0
2001,S301367,F,white,9A,pennsylvania,0
2001,S301368,F,white,10B,pennsylvania,0
2001,S301369,M,white,9A,california,0
2001,S301370,M,white,11A,pennsylvania,0
2001,S301371,F,white,10A,california,0
2001,S301372,M,white,11B,illinois,0
2001,S301373,M,white,10A,florida,0
2001,S301374,M,white,10B,pennsylvania,0
2001,S301375,M,white,9B,georgia,0
2001,S301376,M,white,10B,california,0
2001,S301377,F,white,11B,pennsylvania,0
2001,S301378,F,white,9A,new_york,0
2001,S301379,F,white,12B,north_carolina,0
2001,S301380,F,white,9A,new_york,0
2001,S301381,F,white,12B,florida,0
2001,S301382,F,white,9B,pennsylvania,0
2001,S301383,F,white,9B,illinois,0
2001,S301384,F,white,12A,north_carolina,0
2001,S301385,M,white,10A,texas,0
2001,S301386,F,white,9A,pennsylvania,0
2001,S301387,M,white,9A,illinois,0
2001,S301388,F,white,10A,ohio,0
2001,S301389,M,white,9A,michigan,0
2001,S301390,M,white,11B,michigan,0
2001,S301391,F,white,10B,north_carolina,0
2001,S301392,F,white,10A,ohio,0
2001,S301393,M,white,9B,florida,0
2001,S301394,F,white,10B,florida,0
2001,S301395,M,white,9A,ohio,0
2001,S301396,M,white,9B,georgia,0
2001,S301397,F,white,9A,michigan,0
2001,S301398,F,white,9B,illinois,0
2001,S301399,F,white,9B,north_carolina,0
2001,S301400,M,white,9B,ohio,0
2001,S301401,F,white,11B,california,0
2001,S301402,F,white,12B,north_carolina,0
2001,S301403,M,white,9A,north_carolina,0
2001,S301404,F,white,9A,michigan,0
2001,S301405,M,white,9B,georgia,0
2001,S301406,F,white,10A,texas,1
2001,S301407,F,white,10A,ohio,0
2001,S301408,M,white,10A,georgia,0
2001,S301409,M,white,9B,florida,0
2001,S301410,M,white,9B,new_york,0
2001,S301411,M,white,9B,north_carolina,0
2001,S301412,F,white,11B,texas,0
2001,S301413,F,white,9B,illinois,0
2001,S301414,M,white,11A,georgia,0
2001,S301415,F,white,9B,texas,0
2001,S301416,F,white,10A,north_carolina,0
2001,S301417,M,white,10A,pennsylvania,0
2001,S301418,F,white,10B,michigan,0
2001,S301419,F,white,10B,north_carolina,0
2001,S301420,M,white,11A,illinois,0
2001,S301421,M,white,11A,illinois,0
2001,S301422,M,white,9B,pennsylvania,0
2001,S301423,F,white,11B,illinois,0
2001,S301424,F,white,9B,ohio,0
2001,S301425,M,white,10A,new_york,0
2001,S301426,M,white,11B,new_york,0
2001,S301427,F,white,9B,illinois,0
2001,S301428,M,white,12B,new_york,0
2001,S301429,F,white,9A,north_carolina,0
2001,S301430,M,white,9A,new_york,0
2001,S301431,F,white,10B,california,0
2001,S301432,F,white,10B,pennsylvania,0
2001,S301433,M,white,10A,michigan,0
2001,S301434,F,white,10B,ohio,0
2001,S301435,M,white,10B,california,0
2001,S301436,F,white,11B,illinois,0
2001,S301437,F,white,12A,pennsylvania,0
2001,S301438,F,white,9A,michigan,0
2001,S301439,M,white,9B,georgia,0
2001,S301440,F,white,9B,ohio,0
2001,S301441,M,white,9B,new_york,0
2001,S301442,M,white,9B,new_york,0
2001,S301443,F,white,9B,new_york,0
2001,S301444,F,white,11B,michigan,0
2001,S301445,F,white,10A,georgia,0
2001,S301446,M,white,9A,california,0
2001,S301447,F,white,11B,michigan,0
2001,S301448,M,white,10B,north_carolina,0
2001,S301449,M,white,9B,ohio,0
2001,S301450,M,white,10B,california,0
2001,S301451,M,white,10A,california,0
2001,S301452,F,white,9B,california,0
2001,S301453,M,white,12A,new_york,0
2001,S301454,F,white,9B,florida,0
2001,S301455,M,white,9B,ohio,0
2001,S301456,M,white,9A,michigan,0
2001,S301457,M,white,12A,texas,0
2001,S301458,F,white,9A,north_carolina,0
2001,S301459,F,white,11B,illinois,0
2001,S301460,F,white,11B,new_york,0
2001,S301461,F,white,12B,michigan,0
2001,S301462,M,white,9A,ohio,0
2001,S301463,F,white,10B,michigan,0
2001,S301464,M,white,9B,michigan,0
2001,S301465,F,white,9B,michigan,0
2001,S301466,M,white,11A,michigan,0
2001,S301467,M,white,11B,georgia,0
2001,S301468,F,white,12A,georgia,0
2001,S301469,F,white,12A,new_york,0
2001,S301470,M,white,10A,michigan,0
2001,S301471,F,white,9B,florida,0
2001,S301472,M,white,11B,michigan,0
2001,S301473,F,white,9A,michigan,0
2001,S301474,M,white,9A,florida,0
2001,S301475,F,white,10A,texas,0
2001,S301476,M,white,9A,texas,0
2001,S301477,M,white,10B,pennsylvania,0
2001,S301478,F,white,10A,michigan,0
2001,S301479,F,white,11B,ohio,0
2001,S301480,F,white,11A,georgia,0
2001,S301481,F,white,9B,california,0
2001,S301482,F,white,9B,ohio,0
2001,S301483,F,white,9A,texas,0
2001,S301484,M,white,9A,california,0
2001,S301485,M,white,9B,texas,0
2001,S301486,F,white,9B,california,1
2001,S301487,F,white,9A,ohio,0
2001,S301488,M,white,10A,georgia,0
2001,S301489,M,white,10B,new_york,0
2001,S301490,F,white,11A,ohio,0
2001,S301491,M,white,12B,new_york,0
2001,S301492,F,white,9B,florida,0
2001,S301493,M,white,9A,pennsylvania,0
2001,S301494,F,white,11B,michigan,0
2001,S301495,M,white,12B,florida,0
2001,S301496,F,white,10B,north_carolina,0
2001,S301497,M,white,9A,illinois,0
2001,S301498,M,white,11A,illinois,0
2001,S301499,M,white,11B,texas,0
2001,S301500,F,white,10B,pennsylvania,0
2001,S301501,M,white,10B,michigan,0
2001,S301502,M,white,9B,texas,1
2001,S301503,F,white,9A,california,0
2001,S301504,F,white,9A,illinois,0
2001,S301505,M,white,12A,illinois,0
2001,S301506,F,white,9A,florida,0
2001,S301507,M,white,9B,michigan,0
2001,S301508,M,white,10B,new_york,0
2001,S301509,F,white,12B,ohio,0
2001,S301510,F,white,9A,pennsylvania,0
